债券代码,债券简称,申购日期,申购代码,申购上限,正股代码,正股简称,正股价,转股价,转股价值,债现价,转股溢价率,原股东配售-股权登记日,原股东配售-每股配售额,发行规模,中签号发布日,中签率,上市时间,信用评级
123091,长海转债,2020-12-23,370196,100,300196,长海股份,16.08,15.44,104.1451,135.346,29.96,2020-12-22,1.3457,5.5,2020-12-25,0.0014067053,2021-01-15,AA
113615,金诚转债,2020-12-23,754979,100,603979,金诚信,59.95,11.78,508.7436,578.814,13.76,2020-12-22,1.732,10.0,2020-12-25,0.0032146,2021-01-14,AA
123090,三诺转债,2020-12-21,370298,100,300298,三诺生物,21.33,34.46,61.8979,124.242,100.72,2020-12-18,0.8937,5.0,2020-12-23,0.0024221039,2021-01-12,AA
123089,九洲转2,2020-12-21,370040,100,300040,九洲集团,7.69,5.44,141.3603,158.668,12.34,2020-12-18,1.3144,5.0,2020-12-23,0.0021923237,2021-01-08,AA-
128142,新乳转债,2020-12-18,072946,100,002946,新乳业,18.43,17.95,102.6741,135.625,32.09,2020-12-17,0.841,7.18,2020-12-22,0.0006461241,2021-01-19,AA
128141,旺能转债,2020-12-17,072034,100,002034,旺能环境,18.47,14.18,130.2539,141.211,8.48,2020-12-16,3.3225,14.0,2020-12-21,0.0048533496,2021-01-18,AA
113614,健20转债,2020-12-17,754707,100,603707,健友股份,11.76,,,100.0,,2020-12-16,0.834,7.8,2020-12-21,0.00128136,2021-01-18,AA
123088,威唐转债,2020-12-15,370707,100,300707,威唐工业,15.75,14.99,105.07,136.987,30.44,2020-12-14,1.9188,3.0138,2020-12-17,0.0015096482,2021-01-06,A+
123087,明电转债,2020-12-15,370739,100,300739,明阳电路,17.4,11.78,147.708,147.128,-0.47,2020-12-14,2.4094,6.73,2020-12-17,0.0012211636,2021-01-05,AA-
113044,大秦转债,2020-12-14,783006,100,601006,大秦铁路,6.47,,,100.0,,2020-12-11,2.152,320.0,2020-12-16,0.05651439,2021-01-15,AAA
123086,海兰转债,2020-12-11,370065,100,300065,海兰信,21.79,,,100.0,,2020-12-10,1.8358,7.3,2020-12-15,0.003484704,2021-02-08,AA-
123085,万顺转2,2020-12-11,370057,100,300057,万顺新材,6.72,4.99,134.4689,143.962,7.06,2020-12-10,1.3341,9.0,2020-12-15,0.0035536171,2020-12-28,AA-
127027,能化转债,2020-12-10,070552,100,000552,甘肃能化,2.55,2.93,87.0307,122.517,40.81,2020-12-09,1.2243,28.0,2020-12-14,0.0213847535,2021-01-22,AAA
123084,高澜转债,2020-12-10,370499,100,300499,高澜股份,33.02,,,100.0,,2020-12-09,1.0061,2.8,2020-12-14,0.0010784413,2021-01-08,A+
113043,财通转债,2020-12-10,783108,100,601108,财通证券,8.78,8.09,108.6527,140.499,29.31,2020-12-09,1.058,38.0,2020-12-14,0.01261614,2020-12-28,AAA
123083,朗新转债,2020-12-09,370682,100,300682,朗新集团,25.75,,,100.0,,2020-12-08,0.7833,8.0,2020-12-11,0.0021702201,2021-01-06,AA
113612,永冠转债,2020-12-08,754681,100,603681,永冠新材,16.87,,,100.0,,2020-12-07,3.121,5.2,2020-12-10,0.00109624,2021-01-07,AA-
127026,超声转债,2020-12-08,070823,100,000823,超声电子,14.15,12.22,115.7938,138.394,19.52,2020-12-07,1.3036,7.0,2020-12-10,0.0053964483,2021-01-14,AA
123082,北陆转债,2020-12-07,370016,100,300016,北陆药业,10.19,,,100.0,,2020-12-04,1.0111,5.0,2020-12-09,0.0017313567,2020-12-28,A
128140,润建转债,2020-12-07,072929,100,002929,润建股份,51.98,,,100.0,,2020-12-04,4.9377,10.9,2020-12-09,0.0022005806,2020-12-29,AA
123081,精研转债,2020-12-03,370709,100,300709,精研科技,53.93,,,100.0,,2020-12-02,4.9325,5.7,2020-12-07,0.002124323,2020-12-22,AA-
123080,海波转债,2020-12-02,370517,100,300517,海波重科,12.58,11.38,110.5448,180.959,63.91,2020-12-01,2.2955,2.45,2020-12-04,0.0006796921,2020-12-22,A+
123079,运达转债,2020-12-01,370772,100,300772,运达股份,17.04,,,100.0,,2020-11-30,1.9628,5.77,2020-12-03,0.0021538626,2020-12-25,AA
113610,灵康转债,2020-12-01,754669,100,603669,灵康药业,6.25,6.5,96.0,136.0,41.65,2020-11-30,0.735,5.25,2020-12-03,0.00133615,2020-12-22,A-
113611,福20转债,2020-12-01,754806,100,603806,福斯特,14.71,,,100.0,,2020-11-30,2.209,17.0,2020-12-03,0.00215375,2020-12-22,AA
128139,祥鑫转债,2020-12-01,072965,100,002965,祥鑫科技,46.25,,,100.0,,2020-11-30,4.2933,6.470054,2020-12-03,0.0012362995,2020-12-24,AA-
123078,飞凯转债,2020-11-27,370398,100,300398,飞凯材料,23.26,,,100.0,,2020-11-26,1.5992,8.25,2020-12-01,0.0071449443,2020-12-16,AA-
113609,永安转债,2020-11-24,754776,100,603776,永安行,22.41,,,100.0,,2020-11-23,4.762,8.8648,2020-11-26,0.0021376,2020-12-23,AA-
123077,汉得转债,2020-11-23,370170,100,300170,汉得信息,20.71,,,100.0,,2020-11-20,1.0685,9.3715,2020-11-25,0.0060069821,2020-12-15,AA
110077,洪城转债,2020-11-20,733461,100,600461,洪城环境,9.24,4.88,189.5492,214.371,13.1,2020-11-19,1.898,18.0,2020-11-24,0.00447731,2020-12-17,AA+
123076,强力转债,2020-11-19,370429,100,300429,强力新材,14.89,12.7,117.2441,142.802,21.8,2020-11-18,1.6496,8.5,2020-11-23,0.003900825,2020-12-04,AA-
128138,侨银转债,2020-11-17,072973,100,002973,侨银股份,14.57,17.9,81.3966,134.747,65.54,2020-11-16,1.0277,4.2,2020-11-19,0.0008817076,2020-12-24,A+
113608,威派转债,2020-11-09,754956,100,603956,威派格,7.24,,,100.0,,2020-11-06,0.986,4.2,2020-11-11,0.00055212,2020-11-27,A+
127025,冀东转债,2020-11-05,070401,100,000401,冀东水泥,5.17,13.01,39.7387,111.421,180.37,2020-11-04,2.0927,28.2,2020-11-09,0.0115892497,2020-12-02,AAA
127024,盈峰转债,2020-11-04,070967,100,000967,盈峰环境,7.34,7.67,95.8279,130.812,36.51,2020-11-03,0.4666,14.761896,2020-11-06,0.0073415,2020-12-02,AA+
128137,洁美转债,2020-11-04,072859,100,002859,洁美科技,29.62,26.56,111.5211,139.613,25.19,2020-11-03,1.4645,6.0,2020-11-06,0.0015490067,2020-12-01,AA-
128136,立讯转债,2020-11-03,072475,100,002475,立讯精密,43.59,56.25,77.44,125.455,62.0,2020-11-02,0.4287,30.0,2020-11-05,0.0122806628,2020-12-02,AA+
113041,紫金转债,2020-11-03,783899,100,601899,紫金矿业,22.21,,,100.0,,2020-11-02,0.305,60.0,2020-11-05,0.01817312,2020-11-27,AAA
123075,贝斯转债,2020-11-02,370580,100,300580,贝斯特,28.08,,,100.0,,2020-10-30,3.0,6.0,2020-11-04,0.0013333329,2020-11-23,AA-
110076,华海转债,2020-11-02,733521,100,600521,华海药业,22.9,33.06,69.3285,128.024,84.63,2020-10-30,1.266,18.426,2020-11-04,0.00585781,2020-11-25,AA
113607,伟20转债,2020-11-02,754568,100,603568,伟明环保,19.94,,,100.0,,2020-10-30,0.954,12.0,2020-11-04,0.00154674,2020-11-27,AA
113606,荣泰转债,2020-10-30,754579,100,603579,荣泰健康,37.29,23.07,161.5518,161.275,-0.23,2020-10-29,4.399,6.0,2020-11-03,0.00140237,2020-11-20,AA-
123074,隆利转债,2020-10-29,370752,100,300752,隆利科技,26.38,,,100.0,,2020-10-28,2.7097,3.245,2020-11-02,0.001213147,2020-11-16,AA-
123073,同和转债,2020-10-26,370636,100,300636,同和药业,8.47,,,100.0,,2020-10-23,2.7989,3.6,2020-10-28,0.0019355294,2020-11-16,A+
127023,华菱转2,2020-10-23,070932,100,000932,华菱钢铁,5.77,,,100.0,,2020-10-22,0.6526,40.0,2020-10-27,0.0132405664,2020-11-19,AAA
113605,大参转债,2020-10-22,754233,100,603233,大参林,17.13,17.69,96.7778,128.9,33.21,2020-10-21,2.14,14.05,2020-10-26,0.00175982,2020-11-13,AA
113040,星宇转债,2020-10-22,783799,100,601799,星宇股份,130.68,,,100.0,,2020-10-21,5.431,15.0,2020-10-26,0.00404514,2020-11-16,AA+
123071,天能转债,2020-10-21,370569,100,300569,天能重工,5.71,7.47,76.4391,125.001,63.49,2020-10-20,1.7863,7.0,2020-10-23,0.0025323626,2020-11-25,AA-
123072,乐歌转债,2020-10-21,370729,100,300729,乐歌股份,15.09,32.91,45.8523,134.305,192.91,2020-10-20,1.0223,1.42,2020-10-23,0.0001860645,2020-11-10,A+
123070,鹏辉转债,2020-10-20,370438,100,300438,鹏辉能源,27.89,,,100.0,,2020-10-19,2.138,8.9,2020-10-22,0.002757234,2020-11-06,AA
128135,洽洽转债,2020-10-20,072557,100,002557,洽洽食品,23.25,55.93,41.5519,118.994,186.37,2020-10-19,2.6519,13.4,2020-10-22,0.0047402921,2020-11-18,AA
123069,金诺转债,2020-10-16,370505,100,300505,川金诺,21.77,,,100.0,,2020-10-15,2.8159,3.68,2020-10-20,0.0010466397,2020-11-05,AA-
127022,恒逸转债,2020-10-16,070703,100,000703,恒逸石化,6.59,9.14,71.9912,118.123,64.18,2020-10-15,0.5432,20.0,2020-10-20,0.0066710976,2020-11-16,AA+
110075,南航转债,2020-10-15,733029,100,600029,南方航空,6.05,6.17,98.0551,127.594,30.12,2020-10-14,1.447,160.0,2020-10-19,0.04534376,2020-11-03,AAA
123068,弘信转债,2020-10-15,370657,100,300657,弘信电子,36.88,,,100.0,,2020-10-14,1.6679,5.7,2020-10-19,0.0021791225,2020-11-04,AA-
113604,多伦转债,2020-10-13,754528,100,603528,多伦科技,9.78,,,100.0,,2020-10-12,1.021,6.4,2020-10-15,0.0013212,2020-11-17,AA-
128134,鸿路转债,2020-10-09,072541,100,002541,鸿路钢构,17.87,32.08,55.7045,119.946,115.34,2020-09-30,3.5897,18.8,2020-10-13,0.0038985059,2020-11-02,AA
113603,东缆转债,2020-09-24,754606,100,603606,东方电缆,52.77,,,100.0,,2020-09-23,1.223,8.0,2020-09-28,0.00270889,2020-10-29,AA
128133,奇正转债,2020-09-22,072287,100,002287,奇正藏药,28.72,19.01,151.0784,150.46,-0.41,2020-09-21,1.5088,8.0,2020-09-24,0.0047638333,2020-10-27,AA
123067,斯莱转债,2020-09-17,370382,100,300382,斯莱克,15.19,,,100.0,,2020-09-16,0.694,3.88,2020-09-21,0.0036756041,2020-10-15,AA-
123066,赛意转债,2020-09-16,370687,100,300687,赛意信息,31.92,,,100.0,,2020-09-15,1.4739,3.2,2020-09-18,0.0006229113,2020-10-15,A+
128132,交建转债,2020-09-15,072941,100,002941,新疆交建,15.45,10.0,154.6,154.748,0.1,2020-09-14,1.3178,8.5,2020-09-17,0.0070094297,2020-10-16,AA
128131,崇达转2,2020-09-07,072815,100,002815,崇达技术,15.69,10.25,153.0732,151.475,-1.04,2020-09-04,1.5863,14.0,2020-09-09,0.002532756,2020-09-28,AA
123065,宝莱转债,2020-09-04,370246,100,300246,宝莱特,9.49,24.02,39.4671,131.851,234.08,2020-09-03,1.499,2.19,2020-09-08,0.000719054,2020-09-24,AA-
123064,万孚转债,2020-09-01,370482,100,300482,万孚生物,22.98,26.6,86.3534,126.981,47.05,2020-08-31,1.7555,6.0,2020-09-03,0.0026141902,2020-09-23,AA
128130,景兴转债,2020-08-31,072067,100,002067,景兴纸业,4.37,3.39,129.2035,134.45,4.02,2020-08-28,1.1519,12.8,2020-09-02,0.0073651176,2020-09-18,AA
128129,青农转债,2020-08-25,072958,100,002958,青农商行,3.51,4.0,87.75,117.23,33.6,2020-08-24,0.8999,50.0,2020-08-27,0.0218393992,2020-09-18,AAA
113039,嘉泽转债,2020-08-24,783619,100,601619,嘉泽新能,3.93,3.06,128.1046,144.3,12.6,2020-08-21,0.626,13.0,2020-08-26,0.00361073,2020-09-17,AA
113602,景20转债,2020-08-24,754228,100,603228,景旺电子,62.19,,,100.0,,2020-08-21,2.09,17.8,2020-08-26,0.00293701,2020-09-22,AA
113601,塞力转债,2020-08-21,754716,100,603716,塞力医疗,36.73,12.0,305.6667,320.395,4.82,2020-08-20,2.739,5.4331,2020-08-25,0.00216291,2020-09-15,BB+
128127,文科转债,2020-08-20,072775,100,002775,文科股份,4.6,4.42,104.0724,125.664,20.69,2020-08-19,1.888,9.5,2020-08-24,0.0025740545,2020-09-11,A-
128128,齐翔转2,2020-08-20,072408,100,002408,齐翔腾达,5.23,5.37,97.3929,128.187,31.55,2020-08-19,1.7102,29.9,2020-08-24,0.0085402882,2020-09-15,AA
110074,精达转债,2020-08-19,733577,100,600577,精达股份,8.77,3.35,261.4925,316.4,20.97,2020-08-18,0.409,7.87,2020-08-21,0.00377463,2020-09-21,AA
404004,汇车退债,2020-08-18,733297,100,400245,R汇车1,,0.12,75.0,100.0,-25.42,2020-08-17,0.415,33.7,2020-08-20,0.02625184,2024-11-01,A
110072,广汇转债,2020-08-18,733297,100,600297,广汇汽车,,,,100.0,,2020-08-17,0.415,33.7,2020-08-20,0.02625184,2020-09-15,AA-
113600,新星转债,2020-08-13,754978,100,603978,深圳新星,17.42,,,100.0,,2020-08-12,3.718,5.95,2020-08-17,0.0018836,2020-09-11,A-
127021,特发转2,2020-08-07,070070,100,000070,ST特信,11.0,,,100.0,,2020-08-06,0.6735,5.5,2020-08-11,0.0023755027,2020-09-04,AA
128126,赣锋转2,2020-08-06,072460,100,002460,赣锋锂业,38.98,,,100.0,,2020-08-05,1.9292,21.08,2020-08-10,0.0098998169,2020-09-08,AA
113599,嘉友转债,2020-08-05,754871,100,603871,嘉友国际,11.53,,,100.0,,2020-08-04,3.279,7.2,2020-08-07,0.00088457,2020-09-07,AA-
113598,法兰转债,2020-07-31,754966,100,603966,法兰泰克,11.5,,,100.0,,2020-07-30,1.564,3.3,2020-08-04,0.00066859,2020-08-25,AA-
113038,隆20转债,2020-07-31,783012,100,601012,隆基绿能,16.88,,,100.0,,2020-07-30,1.325,50.0,2020-08-04,0.01172791,2020-09-08,AAA
128125,华阳转债,2020-07-30,072949,100,002949,华阳国际,14.76,18.04,81.7073,130.108,59.24,2020-07-29,2.2955,4.5,2020-08-03,0.0012829198,2020-08-21,AA-
113597,佳力转债,2020-07-30,754912,100,603912,佳力图,10.65,8.68,122.5806,145.291,18.52,2020-07-29,1.382,3.0,2020-08-03,0.00189504,2020-08-21,AA-
123063,大禹转债,2020-07-28,370021,100,300021,大禹节水,5.38,3.66,147.2678,100.0,-1.37,2020-07-27,0.81,6.38,2020-07-30,0.0026991037,2020-08-20,AA-
128124,科华转债,2020-07-28,072022,100,002022,科华生物,7.33,20.64,35.4651,116.278,227.87,2020-07-27,1.4336,7.38,2020-07-30,0.0039375532,2020-08-20,A+
113596,城地转债,2020-07-28,754887,100,603887,城地香江,19.16,,,100.0,,2020-07-27,3.195,12.0,2020-07-30,0.00228593,2020-08-20,BBB
128123,国光转债,2020-07-27,072749,100,002749,国光股份,15.75,,,100.0,,2020-07-24,0.742,3.2,2020-07-29,0.0004045176,2020-08-19,AA-
123062,三超转债,2020-07-27,370554,100,300554,三超新材,25.33,,,100.0,,2020-07-24,2.0833,1.95,2020-07-29,0.0006112477,2020-08-17,A
110073,国投转债,2020-07-24,733061,100,600061,国投资本,8.68,9.42,91.8259,127.84,39.19,2020-07-23,1.892,80.0,2020-07-28,0.05041538,2020-08-20,AAA
128122,兴森转债,2020-07-23,072436,100,002436,兴森科技,18.18,,,100.0,,2020-07-22,0.1807,2.689,2020-07-27,0.0017141879,2020-08-17,AA
113037,紫银转债,2020-07-23,783860,100,601860,紫金银行,2.99,3.65,81.9178,115.346,40.8,2020-07-22,1.229,45.0,2020-07-27,0.03710734,2020-08-17,AA+
123061,航新转债,2020-07-22,370424,100,300424,航新科技,17.51,14.82,117.8812,145.252,23.09,2020-07-21,1.0422,2.5,2020-07-24,0.0016303342,2020-08-18,A-
123060,苏试转债,2020-07-21,370416,100,300416,苏试试验,18.87,,,100.0,,2020-07-20,1.5243,3.1,2020-07-23,0.0014857201,2020-08-17,AA-
113595,花王转债,2020-07-21,754007,100,603007,*ST花王,4.87,,,100.0,,2020-07-20,0.984,3.3,2020-07-23,0.00334131,2020-08-18,B-
113594,淳中转债,2020-07-21,754516,100,603516,淳中科技,117.03,,,100.0,,2020-07-20,2.25,3.0,2020-07-23,0.00083065,2020-08-28,A+
113593,沪工转债,2020-07-20,754131,100,603131,上海沪工,21.7,21.09,102.8924,133.37,29.62,2020-07-17,1.257,4.0,2020-07-22,0.00238234,2020-08-10,A
127020,中金转债,2020-07-20,070060,100,000060,中金岭南,5.26,4.29,122.6107,136.088,10.96,2020-07-17,1.0645,38.0,2020-07-22,0.0222914863,2020-08-14,AA+
128120,联诚转债,2020-07-17,072921,100,002921,联诚精密,16.73,,,100.0,,2020-07-16,3.1862,2.6,2020-07-21,0.0011654962,2020-08-17,A
128121,宏川转债,2020-07-17,072930,100,002930,宏川智慧,12.42,18.56,66.8642,119.333,78.42,2020-07-16,1.5099,6.7,2020-07-21,0.0022019837,2020-08-07,AA-
123059,银信转债,2020-07-15,370231,100,300231,银信科技,13.73,9.15,149.9453,180.003,20.05,2020-07-14,0.9342,3.914,2020-07-17,0.002804547,2020-08-12,AA-
127019,国城转债,2020-07-15,070688,100,000688,国城矿业,14.73,12.58,117.2496,134.229,14.48,2020-07-14,0.7758,8.5,2020-07-17,0.0017374588,2020-08-10,A+
123058,欣旺转债,2020-07-14,370207,100,300207,欣旺达,22.97,,,100.0,,2020-07-13,0.7137,11.2,2020-07-16,0.0063610473,2020-08-07,AA
128119,龙大转债,2020-07-13,072726,100,002726,龙大美食,5.52,9.3,59.3548,117.252,97.47,2020-07-10,0.9516,9.5,2020-07-15,0.0033538774,2020-08-07,A+
110071,湖盐转债,2020-07-10,733929,100,600929,雪天盐业,5.58,,,100.0,,2020-07-09,0.784,7.2,2020-07-14,0.00241531,2020-07-31,AA
113592,安20转债,2020-07-08,754345,100,603345,安井食品,76.15,,,100.0,,2020-07-07,3.807,9.0,2020-07-10,0.00244472,2020-07-31,AA
113036,宁建转债,2020-07-06,783789,100,601789,宁波建工,5.6,,,100.0,,2020-07-03,0.553,5.4,2020-07-08,0.00252691,2020-08-06,AA
128117,道恩转债,2020-07-02,072838,100,002838,道恩股份,27.95,,,100.0,,2020-07-01,0.8844,3.6,2020-07-06,0.001108956,2020-07-20,AA-
128118,瀛通转债,2020-07-02,072861,100,002861,瀛通通讯,17.36,,,100.0,,2020-07-01,2.4796,3.0,2020-07-06,0.0008764212,2020-08-05,A+
113591,胜达转债,2020-07-01,754687,100,603687,大胜达,8.21,,,100.0,,2020-06-30,1.33,5.5,2020-07-03,0.00251037,2020-07-23,AA-
123057,美联转债,2020-07-01,370586,100,300586,美联新材,13.02,,,100.0,,2020-06-30,0.4533,2.0674,2020-07-03,0.0007922256,2020-07-27,AA-
127018,本钢转债,2020-06-29,070761,100,000761,本钢板材,3.74,3.95,94.6835,123.81,30.76,2020-06-24,1.9566,68.0,2020-07-01,0.0925101034,2020-08-04,AAA
113590,海容转债,2020-06-29,754187,100,603187,海容冷链,15.02,,,100.0,,2020-06-24,3.155,5.00127,2020-07-01,0.00163561,2020-07-27,AA-
128116,瑞达转债,2020-06-29,072961,100,002961,瑞达期货,23.49,20.5,114.5366,144.16,25.86,2020-06-24,1.4606,6.5,2020-07-01,0.0006328567,2020-07-24,AA
128115,巨星转债,2020-06-24,072444,100,002444,巨星科技,34.55,,,100.0,,2020-06-23,0.9137,9.726,2020-06-30,0.0037931761,2020-07-16,AA
113589,天创转债,2020-06-24,754608,100,603608,天创时尚,7.76,12.29,63.0594,220.2,249.33,2020-06-23,1.395,6.0,2020-06-30,0.00446376,2020-07-16,A-
123056,雪榕转债,2020-06-24,370511,100,300511,雪榕生物,6.76,4.1,164.6341,167.751,1.79,2020-06-23,1.324,5.85,2020-06-30,0.0039153186,2020-07-24,A
123055,晨光转债,2020-06-17,370138,100,300138,晨光生物,14.1,,,100.0,,2020-06-16,1.3082,6.3,2020-06-19,0.0033685891,2020-07-13,AA-
113588,润达转债,2020-06-17,754108,100,603108,润达医疗,18.77,12.97,144.4873,185.864,28.64,2020-06-16,0.949,5.5,2020-06-19,0.00362828,2020-07-13,AA
128114,正邦转债,2020-06-17,072157,100,002157,正邦科技,2.95,,,100.0,,2020-06-16,0.6391,16.0,2020-06-19,0.0074796201,2020-07-15,CC
113587,泛微转债,2020-06-15,754039,100,603039,泛微网络,68.02,,,100.0,,2020-06-12,1.488,3.16,2020-06-17,0.00058595,2020-07-14,AA-
128113,比音转债,2020-06-15,072832,100,002832,比音勒芬,16.5,,,100.0,,2020-06-12,1.3147,6.89,2020-06-17,0.0017055504,2020-07-15,AA
128112,歌尔转2,2020-06-12,072241,100,002241,歌尔股份,31.79,,,100.0,,2020-06-11,1.2616,40.0,2020-06-16,0.0206728346,2020-07-13,AA+
128111,中矿转债,2020-06-11,072738,100,002738,中矿资源,40.77,,,100.0,,2020-06-10,2.8784,8.0,2020-06-15,0.0042105817,2020-07-07,AA-
123054,思特转债,2020-06-10,370608,100,300608,思特奇,14.11,9.88,142.915,164.187,14.88,2020-06-09,1.7214,2.71,2020-06-12,0.0020095273,2020-07-06,AA-
113586,上机转债,2020-06-09,754185,100,603185,弘元绿能,20.52,,,100.0,,2020-06-08,2.867,6.65,2020-06-11,0.00159549,2020-07-07,AA-
128110,永兴转债,2020-06-09,072756,100,002756,永兴材料,35.96,,,100.0,,2020-06-08,1.9444,7.0,2020-06-11,0.0018356443,2020-07-08,AA
113585,寿仙转债,2020-06-09,754896,100,603896,寿仙谷,22.52,,,100.0,,2020-06-08,2.508,3.6,2020-06-11,0.00106434,2020-07-07,AA-
113584,家悦转债,2020-06-05,754708,100,603708,家家悦,11.29,12.61,89.4528,124.049,38.68,2020-06-04,1.06,6.45,2020-06-09,0.0016905,2020-06-24,AA
123052,飞鹿转债,2020-06-05,370665,100,300665,飞鹿股份,11.13,,,100.0,,2020-06-04,1.4612,1.77,2020-06-09,0.0010765106,2020-07-03,A
123053,宝通转债,2020-06-05,370031,100,300031,宝通科技,27.34,,,100.0,,2020-06-04,1.2983,5.0,2020-06-09,0.0033767265,2020-07-01,AA-
128109,楚江转债,2020-06-04,072171,100,002171,楚江新材,9.98,,,100.0,,2020-06-03,1.4176,18.3,2020-06-08,0.0066122152,2020-06-23,AA
123051,今天转债,2020-06-04,370532,100,300532,今天国际,13.47,,,100.0,,2020-06-03,1.0249,2.8,2020-06-08,0.0016200692,2020-06-30,A+
127017,万青转债,2020-06-03,070789,100,000789,万年青,6.16,8.53,72.2157,117.687,62.97,2020-06-02,1.2541,10.0,2020-06-05,0.0055624354,2020-07-02,AA+
113583,益丰转债,2020-06-01,754939,100,603939,益丰药房,23.99,,,100.0,,2020-05-29,2.98,15.81009,2020-06-03,0.0113806,2020-06-22,AA
128108,蓝帆转债,2020-05-28,072382,100,002382,蓝帆医疗,6.49,11.5,56.3478,109.427,94.18,2020-05-27,3.2613,31.4404,2020-06-01,0.0194791375,2020-06-19,AA-
113582,火炬转债,2020-05-27,754678,100,603678,火炬电子,40.44,,,100.0,,2020-05-26,1.329,6.0,2020-05-29,0.00301617,2020-06-23,AA
113035,福莱转债,2020-05-27,783865,100,601865,福莱特,17.0,,,100.0,,2020-05-26,0.966,14.5,2020-05-29,0.00192354,2020-06-17,AA
113581,龙蟠转债,2020-04-23,754906,100,603906,龙蟠科技,14.92,,,100.0,,2020-04-22,1.321,4.0,2020-04-27,0.0015598,2020-05-19,A+
113579,健友转债,2020-04-23,754707,100,603707,健友股份,11.76,24.34,48.3155,115.458,138.97,2020-04-22,0.7,5.0319,2020-04-27,0.00089578,2020-05-22,AA
113580,康隆转债,2020-04-23,754665,100,603665,康隆达,26.25,,,100.0,,2020-04-22,2.0,2.0,2020-04-27,0.00073934,2020-05-20,AA-
128107,交科转债,2020-04-22,072061,100,002061,浙江交科,4.14,,,100.0,,2020-04-21,1.8173,25.0,2020-04-24,0.0069568442,2020-05-22,AA+
113578,全筑转债,2020-04-20,754030,100,603030,全筑股份,2.69,,,100.0,,2020-04-17,0.729,3.84,2020-04-22,0.00192268,2020-05-19,B-
113573,纵横转债,2020-04-17,754602,100,603602,纵横通信,16.13,,,100.0,,2020-04-16,1.721,2.7,2020-04-21,0.00149134,2020-05-22,A+
113577,春秋转债,2020-04-14,754890,100,603890,春秋电子,14.17,10.5,134.8572,148.617,10.17,2020-04-13,0.875,2.4,2020-04-16,0.0011919,2020-05-13,AA-
123050,聚飞转债,2020-04-14,370303,100,300303,聚飞光电,6.67,,,100.0,,2020-04-13,0.5513,7.046881,2020-04-16,0.0103638504,2020-05-15,AA-
123049,维尔转债,2020-04-13,370190,100,300190,维尔利,3.99,3.55,112.3944,124.328,10.53,2020-04-10,1.1702,9.172387,2020-04-15,0.0116420139,2020-05-12,A-
110070,凌钢转债,2020-04-13,733231,100,600231,凌钢股份,2.14,1.97,108.1218,132.292,22.35,2020-04-10,0.158,4.4,2020-04-15,0.00466624,2020-05-13,AA
113576,起步转债,2020-04-10,754557,100,603557,ST起步,2.71,,,100.0,,2020-04-09,1.096,5.2,2020-04-14,0.00829808,2020-05-07,B-
113034,滨化转债,2020-04-10,783678,100,601678,滨化股份,4.57,,,100.0,,2020-04-09,1.577,24.0,2020-04-14,0.02050994,2020-04-30,AA
123048,应急转债,2020-04-10,370527,100,300527,ST应急,9.03,7.06,127.9037,100.0,-2.01,2020-04-09,0.8961,8.189312,2020-04-14,0.0187726049,2020-05-11,AA+
128106,华统转债,2020-04-10,072840,100,002840,华统股份,11.04,,,100.0,,2020-04-09,1.9826,5.5,2020-04-14,0.0031783036,2020-05-08,AA
127016,鲁泰转债,2020-04-09,070726,100,000726,鲁泰A,7.3,8.49,85.9835,117.379,36.51,2020-04-08,2.4916,14.0,2020-04-13,0.0112659532,2020-05-13,AA+
128105,长集转债,2020-04-09,072616,100,002616,长青集团,6.54,5.3,123.3962,135.022,9.36,2020-04-08,1.0783,8.0,2020-04-13,0.0020388649,2020-05-13,AA-
113575,东时转债,2020-04-09,754377,100,603377,ST东时,3.96,12.15,32.5926,208.428,538.28,2020-04-08,0.743,4.28,2020-04-13,0.0058705,2020-04-30,CCC
110069,瀚蓝转债,2020-04-07,733323,100,600323,瀚蓝环境,26.85,,,100.0,,2020-04-03,1.295,9.9232,2020-04-09,0.00446687,2020-05-07,AA+
128104,裕同转债,2020-04-07,072831,100,002831,裕同科技,25.26,,,100.0,,2020-04-03,1.6079,14.0,2020-04-09,0.0044729367,2020-04-28,AA+
113033,利群转债,2020-04-01,783366,100,601366,利群股份,4.72,4.84,97.314,117.5,20.74,2020-03-31,2.091,18.0,2020-04-03,0.01910949,2020-04-21,AA
113574,华体转债,2020-03-31,754679,100,603679,华体科技,17.62,13.49,130.6894,142.866,9.34,2020-03-30,2.045,2.088,2020-04-02,0.00133249,2020-04-27,A
128103,同德转债,2020-03-26,072360,100,002360,同德化工,5.47,,,100.0,,2020-03-25,0.3859,1.4428,2020-03-30,0.0022022646,2020-04-21,A+
110068,龙净转债,2020-03-24,733388,100,600388,龙净环保,12.73,,,100.0,,2020-03-23,1.87,20.0,2020-03-26,0.01802732,2020-04-15,AA+
123047,久吾转债,2020-03-20,370631,100,300631,久吾高科,35.35,,,100.0,,2020-03-19,2.4063,2.54,2020-03-24,0.0024346191,2020-04-17,A+
128102,海大转债,2020-03-19,072311,100,002311,海大集团,62.67,,,100.0,,2020-03-18,1.7907,28.3,2020-03-23,0.010381484,2020-04-16,AA+
123046,天铁转债,2020-03-19,370587,100,300587,天铁科技,8.52,,,100.0,,2020-03-18,2.1957,3.99,2020-03-23,0.006493967,2020-04-17,AA-
